"lat","lon","P1","P2"
42.716,23.218,104.630027138576,45.1055215695143
42.751,23.219,93.5611289609433,45.1914016212233
42.67,23.227,95.8609096106569,35.2318655308444
42.698,23.228,157.387104026276,72.7378668101251
42.649,23.229,43.8144372909171,18.4930171053462
42.672,23.23,107.971552340521,43.7465690984248
42.669,23.231,92.8477127039627,42.4784527972028
42.655,23.236,93.4121075296881,41.3277417460525
42.66,23.241,126.355428331131,68.7157971885138
42.664,23.241,153.115243259086,61.4563774912075
42.685,23.241,81.485783297477,28.3991150009779
42.777,23.242,76.9300036185996,39.9837645497859
42.685,23.243,64.3229183862026,40.8828826609178
42.715,23.244,58.939449486147,31.6547076146403
42.779,23.244,144.993987430168,63.6584764897579
42.679,23.245,128.474285915394,51.0422643767157
42.771,23.246,250.465724453482,86.8257524148449
42.669,23.249,111.581202410493,57.2954867068415
42.724,23.249,93.5154184994345,36.2031356038708
42.686,23.251,145.084287265296,61.4245075999489
42.684,23.252,130.101331997997,61.6323090190842
42.726,23.252,108.42264974263,50.2141518483856
42.678,23.254,136.875818685018,77.9547976662428
42.664,23.255,92.9317638936831,40.9569986192613
42.675,23.255,93.120309336651,42.6719674263417
42.673,23.256,69.3444198044895,26.4007367849384
42.675,23.256,150.81491824611,59.224931824611
42.717,23.256,71.8295245809269,31.698050429638
42.728,23.256,100.826606794221,49.3573035086741
42.671,23.258,97.3966968904712,42.1967730989598
42.721,23.258,77.5675938486727,32.8880464273184
42.648,23.259,54.876813090545,28.2727276140417
42.675,23.259,66.4339121567485,37.1563573457644
42.681,23.26,51.527738250099,23.2345172784345
42.683,23.26,108.787777594184,57.31070720423
42.689,23.26,154.80606011467,82.5416134823652
42.683,23.261,95.2926555896486,43.8982759219591
42.689,23.261,30.7,26.85
42.653,23.262,64.7950216344191,34.0599101967508
42.66,23.263,89.8244087957307,46.2868610557449
42.667,23.264,152.036050085373,63.480265224815
42.677,23.264,30.720854444611,14.148830760006
42.676,23.265,99.2233076615894,47.856564550174
42.689,23.265,175.700910546921,82.2201631272986
42.742,23.266,108.578481824661,58.4783737229746
42.676,23.267,84.265136,45.6643893333333
42.67,23.268,144.100048844636,65.8252902498591
42.67,23.269,139.348686349312,65.8070393100017
42.643,23.27,28.3589243955046,9.87183732546259
42.647,23.27,88.2244863211359,60.6522763476856
42.718,23.27,113.360293212565,42.7045067642106
42.747,23.27,115.243667552139,65.3702616854123
42.681,23.271,125.74737242817,63.4244747575455
42.686,23.271,243.322830405989,105.382502159516
42.713,23.271,144.115987950157,69.60509516637
42.715,23.271,83.0011157642836,36.3440781732974
42.737,23.272,146.096951540305,59.547893260069
42.663,23.273,102.773800165837,54.7012006633499
42.645,23.274,45.2028087181295,19.1735142756433
42.66,23.274,61.4335017964072,31.4325443113772
42.669,23.275,105.739702990167,53.4339173188842
42.658,23.276,89.0505447545717,40.3974886108438
42.661,23.277,58.524523633678,22.5057847119645
42.694,23.277,140.478021229953,64.8859397715472
42.701,23.277,132.193244328789,68.3437636476778
42.707,23.277,53.574972875226,25.1358951175407
42.665,23.278,127.690805757093,54.4683100336224
42.693,23.278,207.766166832724,99.0475539687811
42.703,23.278,191.502611612903,84.7600670967742
42.747,23.278,60.8013207109737,24.6547805255023
42.645,23.281,0.333069025775448,0.310744866754041
42.673,23.281,71.601316587515,39.9034330834811
42.695,23.281,187.757136772362,85.9710470894463
42.708,23.281,237.681250697934,122.051267448353
42.695,23.282,161.532610657376,74.5182363355988
42.701,23.282,98.2917143022114,54.3980403025579
42.665,23.283,95.6293398212965,47.7321188321666
42.708,23.283,132.431376219651,58.5346862945314
42.643,23.284,46.8590974874372,25.4570030150754
42.664,23.284,96.2431239055824,41.5644042866148
42.666,23.284,17.1314356575165,10.0759275125416
42.67,23.284,95.142903622251,45.6317373868047
42.674,23.284,62.8563121578467,40.4544799270073
42.693,23.284,155.020296069139,70.3838210203513
42.68,23.287,71.0989935407329,35.8844773266544
42.672,23.288,88.2593193607178,56.4853336604514
42.681,23.288,145.95834315728,73.3701476510067
42.683,23.288,88.4169191449814,43.6756930430165
42.707,23.288,103.915606870663,48.8757160732567
42.734,23.288,135.509211801897,76.1666975763962
42.662,23.289,78.6146911337209,39.9229578488372
42.668,23.289,75.7599977589781,35.7018673315032
42.674,23.289,88.7504319979907,41.2152417430617
42.681,23.289,115.318308929084,67.1449801894918
42.694,23.289,116.344032167043,79.1475688487585
42.729,23.289,117.004873718137,52.7628403164372
42.715,23.29,118.574951985174,50.5870309428876
42.646,23.291,76.7095079844627,31.3242425550281
42.698,23.291,124.063361991459,49.5088795234884
42.656,23.292,92.8456242994844,38.2372298811926
42.665,23.293,72.4284821702572,32.1945461241024
42.68,23.293,105.063535556448,49.0070449979912
42.736,23.293,79.9922823344733,40.799950103717
42.678,23.294,87.6960983550377,38.9142563399589
42.682,23.294,58.4095862728686,29.4409237115868
42.726,23.294,87.1115317509772,57.8511799694103
42.666,23.296,72.5097173471273,35.5112814828499
42.681,23.296,112.441708171786,54.817402326275
42.701,23.296,123.639139141743,64.4965513654096
42.631,23.297,68.5584660019614,19.8343053285387
42.633,23.297,38.007142693344,17.88419193946
42.655,23.297,95.0184873310317,45.81147638832
42.724,23.297,98.8948412222888,53.230243858598
42.729,23.297,112.451587257464,49.1305181519987
42.736,23.297,158.379539823009,72.0074159292035
42.659,23.298,105.749761816611,46.968112427496
42.699,23.298,145.531001013043,69.093314549829
42.632,23.299,46.8323124189639,22.5475753988387
42.657,23.299,21.3316278242306,10.3684540117417
42.665,23.299,83.7726009120081,39.9557946292856
42.683,23.299,70.8409455275229,36.9449076834862
42.686,23.299,109.852778594531,54.6101381946486
42.688,23.299,122.956175789414,50.7413997627521
42.698,23.299,119.057396378957,57.3149123206559
42.673,23.3,101.47034929739,45.6164703183252
42.678,23.3,97.4750126896396,43.5364034741413
42.629,23.301,46.7499858220382,22.2123932399478
42.656,23.301,70.5536315608919,35.4173468267581
42.685,23.301,199.772309027778,103.517309027778
42.627,23.303,44.686355859375,22.459794921875
42.704,23.303,317.159574621485,124.043201153569
42.65,23.304,75.0010533437789,35.0579346200413
