"lat","lon","P1","P2"
42.716,23.218,9.24332077805262,6.73219586237913
42.751,23.219,8.53315643863179,6.09982142857143
42.75,23.22,9.86940904079383,7.35511503123852
42.67,23.227,9.24387837496846,5.72710825132475
42.648,23.228,9.1182917814176,6.83995506595159
42.67,23.228,11.0440429833758,6.88502321401827
42.698,23.228,9.7402455975028,7.82713116202368
42.649,23.229,7.04240605296343,5.17495838587642
42.672,23.23,10.1774772454061,7.35012479248955
42.656,23.236,4.66112980769231,2.97823076923077
42.664,23.24,10.5794842752608,6.60634750116768
42.663,23.241,9.82933135616069,5.69037206794284
42.664,23.241,8.54059441609126,5.26814169918943
42.685,23.241,6.50203755392033,3.44875919817305
42.66,23.242,9.89399251737039,7.10745056119722
42.686,23.242,6.69131077750392,4.07079393532004
42.777,23.242,7.25426696946757,4.91445622003533
42.778,23.242,7.71171455728595,5.62629962711121
42.685,23.243,6.80342325825039,5.30728129910948
42.71838865,23.24351905,10.8598549615985,7.77391236498271
42.678,23.244,5.34399255715045,4.03103668261563
42.686,23.244,9.07144739797829,7.06476900037439
42.714,23.244,7.91663494123585,6.03139591895594
42.715,23.244,6.72147073791349,4.6116641221374
42.718,23.244,10.0737904882288,6.0481434665824
42.779,23.244,13.6408345255126,8.0206342393896
42.679,23.245,4.14953984575835,3.00855269922879
42.714,23.246,1.09316912782649,0.900805260729119
42.715,23.246,1.54776464671863,1.19298466180538
42.657,23.248,6.36309334657398,3.96125124131082
42.658,23.248,8.03922243741482,5.32143031346388
42.669,23.249,9.32065377766472,7.12274739252099
42.724,23.249,4.89294784580499,3.48890904509952
42.668,23.25,11.3304248554913,8.73610621387283
42.724,23.25,6.60759347826087,4.5908652173913
42.686,23.251,9.9962780156132,6.12686476957945
42.684,23.252,8.88804302807179,7.09200241601473
42.686,23.252,13.229476130746,8.22783442780196
42.72,23.252,14.0147716512492,7.72599752349042
42.721,23.252,11.6380340793489,5.8093006103764
42.726,23.252,5.3003399321267,3.43500961538462
42.676,23.254,4.43939606032181,3.67208528753878
42.678,23.254,31.3032124498673,28.1352403547421
42.664,23.255,6.95654933068914,4.95964055528012
42.675,23.255,3.35880507841673,2.81533233756535
42.664,23.256,8.56074729526403,6.28898832127248
