"lat","lon","P1","P2"
42.716,23.218,28.9343222891566,18.2933885542169
42.67,23.227,86.9963128411376,37.8977118644068
42.649,23.229,49.132424106571,23.4834635583451
42.669,23.231,62.4055160686958,32.7843195601655
42.675,23.24,70.443456673168,54.8005360824742
42.66,23.241,101.860965492791,63.024195225715
42.777,23.242,86.4179105029586,49.8316192061144
42.771,23.246,174.075308943541,66.0380358629878
42.669,23.249,73.6897884043329,43.3368513217713
42.686,23.251,108.672334659641,48.6936853425099
42.726,23.252,139.4772,70.784
42.654,23.253,76.9988356590023,35.5924642675555
42.678,23.254,128.743592226481,69.0607820590411
42.664,23.255,77.6695987009975,39.1479215959174
42.675,23.255,84.7475935946991,48.9715781336278
42.675,23.256,130.760087633885,58.4419875136033
42.717,23.256,77.548880591442,38.0459405570906
42.728,23.256,129.893351539225,71.7315342601787
42.671,23.258,82.743700224745,40.6316682994295
42.689,23.26,155.261058902127,86.9896720855139
42.653,23.262,17.8041101278269,12.1855653883972
42.667,23.264,115.659588885739,53.6063527076836
42.713,23.264,70.6248774086166,39.1563869150503
42.645,23.265,41.6686385988176,24.910933753246
42.675,23.265,107.289090022749,43.8488371790705
42.689,23.265,215.948007111004,114.401351090756
42.67,23.269,86.2989803813208,44.6053506493506
42.643,23.27,78.3621816260705,33.1531703926148
42.647,23.27,50.0368235951915,40.8007581772435
42.718,23.27,114.319137241259,51.2233321737114
42.747,23.27,117.565861931818,63.0699539772727
42.681,23.271,138.055276932441,77.4924196929736
42.686,23.271,166.731291277613,81.3751229788203
42.737,23.272,163.752107245735,80.5320767781963
42.738,23.272,113.822338695826,62.2603715577947
42.663,23.273,106.634208197356,60.4322965872006
42.645,23.274,48.6135988035147,24.7416077771546
42.66,23.274,65.2480840940526,35.0185853388658
42.658,23.276,72.9233325525561,37.255454705159
42.677,23.276,87.4317473389356,52.2736857142857
42.661,23.277,82.4701168679392,38.1018023633294
42.694,23.277,199.819658530996,106.539481494213
42.665,23.278,115.356962580502,52.6381140350877
42.693,23.278,236.675937825102,116.903151581911
42.703,23.278,171.621480556942,77.2994053364398
42.747,23.278,84.6897929669661,39.8830879890394
42.645,23.281,35.2078030218865,17.5306615931563
42.673,23.281,79.6542940754238,43.9541538291646
42.695,23.281,241.58731557377,133.209109538003
42.695,23.282,205.783367595049,105.575836096375
42.708,23.283,126.077544864716,65.047594561016
42.643,23.284,8.73150866462793,7.27175331294597
42.664,23.284,77.0716318394281,38.9318201814682
42.666,23.284,72.3129218612818,41.8159081065262
42.67,23.284,87.5125653219941,47.1582593856655
42.693,23.284,166.837655618879,85.3314269905384
42.672,23.288,86.4783975850227,59.957601085632
42.681,23.288,149.385879558011,78.2446685082873
42.707,23.288,119.109595303945,59.4991048145849
42.662,23.289,58.2198935765868,32.2558532877233
42.668,23.289,75.1154006659267,38.8180738068812
42.681,23.289,124.676742202419,79.0743220878421
42.694,23.289,136.304102491506,97.958020385051
42.646,23.291,36.1864666627981,21.8625195845181
42.677,23.291,77.7335363360044,43.0063205305333
42.698,23.291,156.193135330287,71.5355553675185
42.665,23.293,72.8176906052894,35.6440262255173
42.68,23.293,101.473064019791,51.5089507029506
42.733,23.293,159.569867702042,101.702451826287
42.738,23.293,105.26962564661,55.6833201742445
42.726,23.294,109.315243506494,76.4739229735781
42.633,23.297,39.5066557334033,19.7409669378116
