"lat","lon","pressure","temperature","humidity"
42.716,23.218,94476.4828486554,3.72183176985616,68.3516060037524
42.67,23.227,92718.4974645826,2.64110741602927,72.6945726637845
42.698,23.228,93848.8238113949,-1.89517436149312,76.7498330058939
42.649,23.229,92243.6164150011,2.62252207076771,74.5404915601384
42.669,23.231,93093.5268889701,2.37181131615811,76.0744454595286
42.675,23.24,93601.8232990068,4.1704521357626,69.6516440192554
42.66,23.241,94198.2261771748,2.02246288906624,72.918
42.664,23.241,93855.9882724792,-2.11903666002803,85.8293508888397
42.685,23.241,94092.4219746166,1.41700475938657,74.2088672659968
42.777,23.242,95071.776363753,4.34999935823386,65.8438820433834
42.679,23.245,93935.8781784912,2.32604494382022,75.7754382022472
42.771,23.246,95290.1393776824,3.14329552421827,80.7549209074188
42.669,23.249,94046.9132888199,2.66254534161491,76.7705577639752
42.726,23.252,95002.529487351,3.75056859644855,67.2927134517149
42.654,23.253,93134.1866552274,2.49142113004045,75.6840507415124
42.678,23.254,94319.6334345324,2.45488057553957,90.5796568345324
42.664,23.255,94172.0938723717,3.82078771531907,71.0576730215166
42.675,23.255,93927.0450972641,2.77583333333333,76.1013108684739
42.675,23.256,94073.9752347475,2.57883298691772,74.1642358479032
42.717,23.256,94609.8745212682,3.86676188981322,69.8098014440433
42.728,23.256,94961.4240999149,2.68766378995989,70.393882946396
42.671,23.258,94273.5428086924,3.64579763848763,77.0841477201357
42.689,23.26,94397.8624743902,3.08219207317073,67.9726817073171
42.653,23.262,93394.0452695487,2.24476489838099,75.2543954529797
42.66,23.263,93742.7996871812,4.18218888133288,64.1368837130228
42.667,23.264,94191.0350875689,3.43062155541947,72.5569032455603
42.713,23.264,94473.7189599378,3.953938387621,76.3629145764149
42.645,23.265,92304.9596572544,2.57671220345185,83.7243032261999
42.675,23.265,94491.7090085573,3.97790078887552,81.1627891429335
42.689,23.265,94394.5894554034,3.94094762899358,72.2922217065058
42.681,23.266,94548.0769388266,3.86613987852984,67.1403556446058
42.67,23.268,94294.9539657444,0.381963109354414,76.3074718196457
42.67,23.269,93976.6571601826,4.08408053416911,71.5809770389044
42.643,23.27,92368.219741716,2.30971525765403,76.7565257654025
42.747,23.27,95182.6645503035,4.30969039298633,71.455023603703
42.686,23.271,94993.6059783946,0.443565568166279,74.1684602762204
42.737,23.272,95012.757166372,4.19134853380479,70.8995488630129
42.738,23.272,95224.3222332274,3.89281629601944,77.8889902198966
