"lat","lon","pressure","temperature","humidity"
42.716,23.218,95191.1689853941,14.6176061991303,56.565697402163
42.751,23.219,95759.7162067806,14.7285710282992,53.6425172317176
42.67,23.227,93507.5977401704,13.5477779658149,66.5254053139279
42.698,23.228,94826.2149889766,14.8082954281736,56.7049483638895
42.649,23.229,92977.4446896822,13.0201115969458,70.9818801801214
42.672,23.23,93828.5509146784,12.641941666201,70.848836676538
42.669,23.231,93715.1801908771,13.4857453434058,73.0366299521366
42.655,23.236,94126.8285889878,14.6019310344828,53.3006501668521
42.664,23.241,94185.2843951882,13.8856204054355,67.0958259077746
42.685,23.241,94736.5602655027,14.735955448525,62.8589030704395
42.777,23.242,95754.125697234,15.866476529324,54.1124308504533
42.685,23.243,94781.6513405931,16.7385701981051,50.6572492924819
42.715,23.244,95046.2452039547,16.6759893048128,48.3666919537371
42.779,23.244,95846.8368853018,13.2600863930886,66.5857746959191
42.679,23.245,94574.6632839485,12.5868081002893,74.7304356973788
42.684,23.246,94624.4158134123,15.8734355828221,50.5228749735562
42.771,23.246,95873.4582319392,13.7139866344049,77.9030360640627
42.669,23.249,94617.3314014492,13.6019137224063,70.7764528450261
42.724,23.249,95339.0332950071,17.8726571113561,51.5790297684675
42.686,23.251,95049.6267285995,14.8559904574797,61.1747005332585
42.684,23.252,94813.8809957222,14.6579714060565,61.5070601148261
42.726,23.252,95659.7468568876,16.1016477748618,50.8268446032721
42.678,23.254,95020.1583050277,13.9575575920632,93.1759626702539
42.675,23.255,94657.101565644,13.640678176624,63.9280996149547
42.673,23.256,94883.2952744709,15.1404910714286,71.0488186177249
42.675,23.256,94636.7904178986,13.3479542870139,68.1549238116898
42.717,23.256,95301.4966122848,15.0674047064131,55.6769964664311
42.728,23.256,95617.0600950783,13.793346196868,64.2404010067114
42.671,23.258,94876.6007174298,14.63251757846,70.2153998742354
42.721,23.258,95362.4498229671,15.913514693733,53.3334002124395
42.648,23.259,93434.2191957151,13.2886120440069,71.0524064852345
42.675,23.259,95007.1079202725,18.8363988610351,44.3732985316286
42.681,23.26,95149.425758039,15.0797678894928,54.0663870018116
42.683,23.26,95123.6112756417,16.0461136643874,50.062002017711
42.689,23.26,94964.4810255262,13.7822083519928,61.1676729735781
42.683,23.261,95175.8468663595,14.2522507586827,59.2130212431157
42.653,23.262,94107.5816539505,13.6076415734147,64.0927933197694
42.66,23.263,94456.4604118479,17.1750629658186,46.1931727062452
42.667,23.264,94875.9979181905,14.6975091430822,65.9471124739774
42.677,23.264,95373.9903874753,15.6746653886372,55.3470779598002
42.645,23.265,93073.0457406995,14.4320271775451,68.9533130986857
42.676,23.265,95172.3049348973,15.509499943877,51.9022527780896
42.689,23.265,95144.5540378586,16.1893978631982,58.7153437463709
42.742,23.266,95932.2414942336,16.4918032695107,49.6931351472399
42.676,23.267,95218.3984864865,19.7126666666667,47.2307027027027
42.67,23.268,95075.5472258101,15.0091862750604,59.1870505980794
42.67,23.269,94699.6622904637,15.9095864683581,59.51408223972
42.643,23.27,93042.7253557324,12.4432573979738,74.1900108751646
42.747,23.27,95852.3720613326,14.4972327850572,84.0523512684695
42.686,23.271,95070.1307013883,16.5874131204065,60.9851302059704
42.737,23.272,95698.7066409396,16.2869748322148,52.7843501118568
42.663,23.273,159024.058055496,12.8272819798586,72.4232847653739
42.645,23.274,93318.088745807,14.2565967365967,62.441462846097
42.66,23.274,94680.6554876496,14.030008912656,71.4241736694678
42.658,23.276,94476.8296200769,13.1054069411175,75.5893114589717
42.661,23.277,94627.8385937947,14.8568966256792,74.4412646554189
42.694,23.277,95434.4370261456,16.0747556929997,51.8190390778746
42.701,23.277,95521.91674599,13.1392315277413,62.489585195898
42.707,23.277,95504.748992986,14.1424265197061,68.9585187040748
42.665,23.278,95046.1155775933,14.3201752767528,62.8609906724067
42.693,23.278,95552.3422137191,15.8193268908502,49.9890604401743
42.703,23.278,95303.4800440627,14.3518840983881,68.8196670199119
42.747,23.278,95724.1236172277,14.9713541565622,63.5345959840916
42.645,23.281,93726.3075891009,14.1225431133594,83.0613376638308
42.673,23.281,95174.8855154079,15.7716162597907,55.1316848665028
42.695,23.281,95531.3478035242,16.4398379913509,54.1005860711289
42.695,23.282,95365.6157284805,15.5499715306464,56.1905470581668
42.701,23.282,95508.8489882576,18.5072419166342,43.9298185764372
42.665,23.283,95187.3937597882,15.644107937581,55.0825947833925
42.643,23.284,93518.1854166667,19.7779166666667,45.225
42.664,23.284,94800.3679640514,14.6636809732094,71.9140841990159
42.666,23.284,95008.8703793046,18.1462197083125,47.5234403593412
42.67,23.284,95195.5724012328,14.0115657046792,61.5513992715046
42.674,23.284,95228.4432244376,18.4802232168808,44.9221839214091
42.693,23.284,95217.2178505766,16.0183319404981,64.9292651401192
42.68,23.287,95372.0010808709,14.2227162339993,56.9653768393349
42.681,23.288,95110.3522351169,16.7575082296491,53.2839708754115
42.683,23.288,95133.6541567444,14.5180149812734,58.2423735256303
42.707,23.288,95451.0945854271,12.5949183417085,61.9283354271357
42.734,23.288,95957.2820284323,22.5330446228775,30.9653442148216
42.662,23.289,95164.8636982249,16.7528920118343,52.6924334319527
42.668,23.289,94974.4704150498,16.7847089590012,58.1497699791913
42.674,23.289,95327.9583919514,17.1972587927094,47.638378016833
42.681,23.289,95252.0106480077,14.5075254313494,67.3156426684651
42.694,23.289,95563.6154395451,14.5636289648252,63.2254674173588
42.729,23.289,95750.7171497989,15.2570665773012,61.0782316800715
42.715,23.29,95402.3916421722,15.6795829313965,60.6646371219429
42.646,23.291,93924.229576087,14.4831195652174,65.1546413043478
42.698,23.291,95656.6849009873,16.3315864338707,56.6680911474312
42.656,23.292,94930.331340252,14.2736960985626,58.9729513291526
42.665,23.293,95376.4230684327,20.3049668874172,55.898587196468
42.68,23.293,94786.1684558823,9.56686274509804,52.1940441176471
42.678,23.294,95389.0142681164,14.5857671621075,57.6542189578393
42.682,23.294,95115.6281628369,18.7057866666667,47.0446689361702
42.726,23.294,95588.0962772211,16.5654514919107,61.4362089234731
42.666,23.296,95165.8211205594,16.8272934265734,47.6395832167832
42.681,23.296,95514.9886057098,13.8690294481286,65.5816601101495
42.701,23.296,95630.9866699749,15.6669834783116,56.0179450055462
42.633,23.297,93039.3496960179,16.998463825014,52.6084071789119
42.655,23.297,94807.0424703323,17.7790763449367,48.3727241561181
42.724,23.297,95866.0021588966,17.553563205289,50.0783831072609
42.729,23.297,95902.4535671642,15.0805914179104,55.834276119403
42.736,23.297,95626.8440343915,15.0782495590829,52.9416402116402
42.659,23.298,95112.4688107503,14.2752200447928,59.5656735722284
42.699,23.298,95532.8384790239,16.5760332051925,49.1449206083904
42.632,23.299,93016.5316022746,13.2031772314211,60.8641612309751
42.665,23.299,95303.3913471677,14.1030443073472,58.7539635445878
42.683,23.299,95341.7651744771,17.1353948104239,53.0766592103792
42.686,23.299,95206.9764112561,18.7391631349946,55.1177352093575
42.688,23.299,95394.1367544404,14.3770335494784,59.8731530871159
42.673,23.3,95353.4658060369,14.9489055338178,56.2060883174958
42.678,23.3,95031.5527831062,14.4234421448202,63.4047591003421
42.629,23.301,92598.0837039815,13.5253796884016,72.194320253895
42.656,23.301,94800.2864038312,15.9928338345027,56.1870147009689
42.685,23.301,95341.7639430125,16.4180893828328,52.3918526838496
42.704,23.303,95396.7593869082,16.6819485680888,58.3416575102279
42.699,23.305,95653.2963988376,14.1881329458772,62.6334587722485
42.686,23.306,95510.7845736692,15.4267076493653,57.4478879510866
