"timestamp","P1","P2"
"2018-12-01",220.956882800609,112.90002435312
"2018-12-02",392.006301703163,214.948486415247
"2018-12-03",499.759977402346,178.203092650382
"2018-12-04",361.704620910699,161.134896109637
"2018-12-05",81.1960547590816,46.6732542847903
"2018-12-06",89.7256713271194,48.4799234354194
"2018-12-07",172.923444517834,89.094477102598
"2018-12-08",264.543495437578,135.934844462878
"2018-12-09",78.2647323974556,42.9668589602983
"2018-12-10",50.1967927578403,25.4749606638646
"2018-12-11",19.0576894102454,8.80466960826517
"2018-12-12",20.8894305738064,10.4525700832238
"2018-12-13",100.418750283254,48.1750532517562
"2018-12-14",37.1909996652906,20.9702532634163
"2018-12-15",25.8437680829252,15.8871887458708
"2018-12-16",20.0523996371059,11.503792243139
"2018-12-17",36.0972762008734,18.8981844978166
"2018-12-18",47.8834685620558,23.5868824494259
"2018-12-19",62.6125661605206,29.00065835141
"2018-12-20",200.578976836096,58.8492106707652
"2018-12-21",295.831232201533,91.4658378970427
"2018-12-22",388.012045730697,182.653553518171
"2018-12-23",97.658013836478,50.5682025157233
"2018-12-24",36.870494224789,19.3750422034651
"2018-12-25",11.2725204918033,6.89210634167386
"2018-12-26",16.5296357948833,9.84158641492571
"2018-12-27",24.7402001019628,14.186813663013
"2018-12-28",19.3764236024845,11.2927689440994
"2018-12-29",18.1864783427495,10.6486440677966
"2018-12-30",31.4027898103468,17.3722926719785
"2018-12-31",54.2555531095212,30.1678646119978
