"timestamp","P1","P2"
"2019-03-01",38.7210957392633,19.9939246307927
"2019-03-02",27.6754548623214,15.1776315789474
"2019-03-03",36.3647278156997,19.0643506825939
"2019-03-04",30.0793227199137,15.7474977513941
"2019-03-05",23.2838535237218,11.6155430677107
"2019-03-06",46.0219865135775,22.6526262073993
"2019-03-07",37.04985708061,18.1552801742919
"2019-03-08",31.3957944097095,16.7309314086061
"2019-03-09",23.1149366979588,10.9245422444234
"2019-03-10",9.17211018801924,4.52104241364233
"2019-03-11",8.86596826480123,4.98885429107661
"2019-03-12",8.97247157006603,5.60936720469552
"2019-03-13",14.7680385626643,8.79337248028046
"2019-03-14",27.6402785631133,16.6349517711625
"2019-03-15",24.0665898350054,13.8510911201393
"2019-03-16",15.8970647617418,8.53029514928565
"2019-03-17",35.5148196608419,17.4656193509512
"2019-03-18",26.7564936029715,13.2140759389187
"2019-03-19",17.0994710071211,8.96563157002374
"2019-03-20",18.056973707429,11.0266851949885
"2019-03-21",31.8364348044974,17.8328419197852
"2019-03-22",35.3734026059706,18.6606135576447
"2019-03-23",24.7668205782313,13.7081071428571
"2019-03-24",27.6538413271446,15.4874789410349
"2019-03-25",27.4692590972708,14.8433143806858
"2019-03-26",17.8384962049336,10.4188918406072
"2019-03-27",15.4975569029851,8.61788805970149
"2019-03-28",20.1666484989278,10.9337312365976
"2019-03-29",20.3765853230337,10.6719847261236
"2019-03-30",30.1702518936058,17.3736366038401
"2019-03-31",29.2167483870968,16.857802764977
