"timestamp","P1","P2"
"2017-07-01",20.6849826086957,7.78968695652174
"2017-07-02",10.2836549957301,5.59070025619129
"2017-07-03",12.6227645051195,10.7806655290102
"2017-07-04",11.2319942196532,6.91992774566474
"2017-07-05",11.2361629881154,8.81171477079796
"2017-07-06",9.69962585034014,7.82017006802721
"2017-07-07",9.44686295503212,6.92193790149893
"2017-07-08",13.5300682011935,10.1660613810742
"2017-07-09",15.0316340425532,11.7075744680851
"2017-07-10",13.7637702871411,11.0695880149813
"2017-07-11",17.1920512820513,11.9535555555556
"2017-07-12",14.8219327731092,9.48898109243697
"2017-07-13",12.7069804618117,8.26491119005329
"2017-07-14",7.66447684391081,3.22757289879931
"2017-07-15",10.5408904109589,7.17747431506849
"2017-07-16",13.349495295124,10.4768349016253
"2017-07-17",7.81261762189906,5.92769888793841
"2017-07-18",10.8781896551724,8.11639655172414
"2017-07-19",12.7040155440415,9.13226252158895
"2017-07-20",10.3603931623932,7.60554700854701
"2017-07-21",14.5191345329906,11.1069237360754
"2017-07-22",17.56339638865,13.3066809974205
"2017-07-23",18.0021416234888,10.9498445595855
"2017-07-24",28.4570596693027,17.1018116462976
"2017-07-25",18.979948542024,11.0645397369926
"2017-07-26",19.4732612507306,12.3412624196376
"2017-07-27",12.145472027972,8.69821095571096
"2017-07-28",7.99041331802526,6.26656142365098
"2017-07-29",10.5440662478584,6.77026270702456
"2017-07-30",8.98326124075128,5.80664200341491
"2017-07-31",8.64326086956522,5.44560640732265
