"timestamp","P1","P2"
"2019-04-01",26.0396837583402,14.9729869298967
"2019-04-02",21.7847459509486,11.7763165201296
"2019-04-03",12.4227414301511,6.39431256911168
"2019-04-04",14.386080751513,7.7952714298618
"2019-04-05",23.2256330091793,13.9962955557575
"2019-04-06",24.9389153100421,16.1018986647156
"2019-04-07",20.8515516601744,14.1087043220182
"2019-04-08",32.8565980126468,20.7978093947606
"2019-04-09",23.5051553880103,16.0002620448694
"2019-04-10",35.5153463048911,22.9624116387005
"2019-04-11",17.2225145085238,10.5126015596663
"2019-04-12",24.5175558746971,16.3277650121174
"2019-04-13",11.1609767483616,7.75867582368256
"2019-04-14",4.89886732893882,3.27545538947173
"2019-04-15",7.59760996807378,5.18253369989358
"2019-04-16",17.0596070025009,10.8448365487674
"2019-04-17",18.4491857366051,10.7809438470729
"2019-04-18",11.2542192217377,7.5234996645421
"2019-04-19",10.5613185409849,6.70696544017879
"2019-04-20",16.8580385826136,10.5726822180967
"2019-04-21",21.2043580078595,12.5189943058786
"2019-04-22",18.1984531908001,10.733234531908
"2019-04-23",16.3222529206106,11.2457226912254
"2019-04-24",18.1381731868132,9.55348483516484
"2019-04-25",32.0692361350327,12.2388193248364
"2019-04-26",30.5715336543387,10.5300184407335
"2019-04-27",24.8446156135304,11.0396617399068
"2019-04-28",7.02092522309981,3.92709406092933
"2019-04-29",8.65278671846097,4.78672678505364
"2019-04-30",5.8853358579028,2.85667838788207
