"timestamp","P1","P2"
"2018-02-01",66.006162992652,31.7065798263193
"2018-02-02",39.9872390256959,21.3482775695931
"2018-02-03",13.6289993459778,6.81817004578156
"2018-02-04",18.222662911279,9.95595954423249
"2018-02-05",56.5525003369726,27.4508572583906
"2018-02-06",60.021453038674,29.2731781767956
"2018-02-07",41.0766666666667,20.5580558947226
"2018-02-08",88.3541238691719,41.8893890048713
"2018-02-09",68.1238349036704,34.0904612572071
"2018-02-10",62.4531647139904,30.148927636113
"2018-02-11",31.8591253838964,15.9952223260782
"2018-02-12",82.6516065940207,39.9503813914501
"2018-02-13",85.1584403542762,39.3170121782452
"2018-02-14",28.4314570592927,15.3138354161127
"2018-02-15",44.9445017667845,22.1389696113074
"2018-02-16",131.486162218191,66.6529230370562
"2018-02-17",114.072991465149,53.404012802276
"2018-02-18",95.4699565765513,45.7676663398235
"2018-02-19",18.2017748197449,11.7018483083749
"2018-02-20",13.8313656975193,8.62556415044012
"2018-02-21",14.3051455894947,8.73685412503568
"2018-02-22",14.7008952849291,8.60028203644779
"2018-02-23",13.941265141319,8.31960296096904
"2018-02-24",22.0836568291009,12.552982841455
"2018-02-25",39.3695100434311,18.9318729641694
"2018-02-26",21.9293800718372,10.6657855527471
"2018-02-27",36.8841902278342,18.0715907219325
"2018-02-28",44.6465877107427,20.3142873066741
