"timestamp","P1","P2"
"2017-09-01",27.6513325674899,15.2338828259621
"2017-09-02",27.3766439135381,16.5861831626849
"2017-09-03",13.9172130242826,8.04368101545254
"2017-09-04",7.1541186891054,4.4140124003543
"2017-09-05",13.1194567137809,7.2079593639576
"2017-09-06",13.3303591518823,8.18067935958459
"2017-09-07",18.1360492040521,9.74280752532562
"2017-09-08",15.9242503816794,9.22389923664122
"2017-09-09",13.8313121757705,7.87162343606958
"2017-09-10",18.7510755992624,11.0936078672403
"2017-09-11",23.3576244274809,12.6832213740458
"2017-09-12",12.3910343769184,5.2508072437078
"2017-09-13",13.080214329455,6.26175137783221
"2017-09-14",18.2574818325434,9.53266982622433
"2017-09-15",28.7069908536585,14.872881097561
"2017-09-16",19.9646886446886,11.009242979243
"2017-09-17",23.739041221374,12.2180061068702
"2017-09-18",17.1170636864666,7.58970300061237
"2017-09-19",21.2488049155146,10.8334930875576
"2017-09-20",17.8338307074452,9.39050355267223
"2017-09-21",6.81969075321494,4.89542253521127
"2017-09-22",5.25245861434703,4.03641630901288
"2017-09-23",10.7618913971934,7.29327333740085
"2017-09-24",16.2518751940391,9.99807823657249
"2017-09-25",20.5512373096447,13.3735691624365
"2017-09-26",28.2132544,19.4203392
"2017-09-27",8.72621088861076,5.8291802252816
"2017-09-28",16.8278138801262,10.5739558359621
"2017-09-29",15.8749870967742,8.68720967741936
"2017-09-30",18.2395585900286,10.130301683074
