"timestamp","P1","P2"
"2018-03-01",84.4111243072051,36.9053853259435
"2018-03-02",123.606871910747,60.4490100268324
"2018-03-03",23.3711474969803,11.082941886995
"2018-03-04",62.133548633185,31.9721513032422
"2018-03-05",29.3186994294606,16.1045707987552
"2018-03-06",25.2273838887431,14.5725938073996
"2018-03-07",43.2930995414081,21.1305057998381
"2018-03-08",30.4013390388413,16.5783212639895
"2018-03-09",53.5420789618995,25.9119933738266
"2018-03-10",111.604257236483,53.2178072091753
"2018-03-11",83.0026301407296,39.6647643120645
"2018-03-12",31.8858232819074,15.0914894810659
"2018-03-13",9.44530559696436,5.56388670551565
"2018-03-14",17.648578255675,9.99976636134342
"2018-03-15",48.3041220083247,24.5214789281998
"2018-03-16",45.1125302571861,23.1395322743318
"2018-03-17",24.185809363341,7.37938139366952
"2018-03-18",50.8498720554825,11.1583080234366
"2018-03-19",10.0660971291261,6.47690400910586
"2018-03-20",54.2963117244872,30.9326778931375
"2018-03-21",42.6462803712804,24.3088615888616
"2018-03-22",21.56650839836,12.0608993519376
"2018-03-23",17.6837294132,10.6205001829938
"2018-03-24",26.9749752241623,15.8852347805569
"2018-03-25",23.6816899457463,14.373001269768
"2018-03-26",34.094069614972,17.0103504589343
"2018-03-27",34.0378896406906,18.7129456369575
"2018-03-28",54.2667862568657,27.649200654435
"2018-03-29",56.9295789473684,27.5083205204021
