"timestamp","P1","P2"
"2017-08-01",10.4669450934579,5.72577102803738
"2017-08-02",12.7140378006873,7.21982817869416
"2017-08-03",14.1472846548774,8.15491728465488
"2017-08-04",14.8322891566265,8.1539586919105
"2017-08-05",18.9217274800456,11.6309977194983
"2017-08-06",18.1298863636364,12.8377386363636
"2017-08-07",30.5426465566306,20.9770347182698
"2017-08-08",43.4492556818182,28.1441647727273
"2017-08-09",20.1183352337514,14.214007981756
"2017-08-10",21.0739204545455,14.5886875
"2017-08-11",17.6050115473441,11.4724307159353
"2017-08-12",20.8038037865749,12.8456970740103
"2017-08-13",11.4773272415762,8.63533980582524
"2017-08-14",14.3683238312429,11.0588939566705
"2017-08-15",21.5044470046083,15.0223963133641
"2017-08-16",20.969897084048,13.6580903373356
"2017-08-17",19.3129515669516,11.134603988604
"2017-08-18",21.8530791284404,12.3236009174312
"2017-08-19",20.4566038812785,12.5101426940639
"2017-08-20",19.8006746712407,10.97837621498
"2017-08-21",15.3770163170163,11.0202680652681
"2017-08-22",6.76807057484348,4.1294593056346
"2017-08-23",11.2357224443175,6.04954311821816
"2017-08-24",13.2348262108262,7.12984615384615
"2017-08-25",19.1740151074956,9.58553747821034
"2017-08-26",18.8696188850967,9.71448805460751
"2017-08-27",19.4491799544419,10.0303189066059
"2017-08-28",21.1096757679181,11.1302901023891
"2017-08-29",17.5370467502851,11.5656100342075
"2017-08-30",14.5285974914481,10.1381927023945
"2017-08-31",19.180779294653,11.050164960182
