"timestamp","P1","P2"
"2017-10-01",21.9286422136422,13.4751576576577
"2017-10-02",30.4326400251731,18.4680176211454
"2017-10-03",41.2719418306245,24.5371428571429
"2017-10-04",32.4496402684564,18.7808375838926
"2017-10-05",23.9987341463415,13.9762292682927
"2017-10-06",18.2134961555857,10.8791632745364
"2017-10-07",6.95745231607629,4.46570617620345
"2017-10-08",9.28293837609098,6.29802168738429
"2017-10-09",15.5478051982148,8.81241533210816
"2017-10-10",42.4814749403341,22.1371789976134
"2017-10-11",37.6806169730546,20.0254444724251
"2017-10-12",38.2932634247522,20.8954620880387
"2017-10-13",21.7739069111425,12.5616596144805
"2017-10-14",16.213578420214,10.0382358297291
"2017-10-15",20.1396292277084,13.0575402423585
"2017-10-16",46.5473504920515,26.9103103709311
"2017-10-17",59.5807856388596,32.7218078141499
"2017-10-18",47.677714338507,24.4797135994087
"2017-10-19",55.1766898444648,28.7632625800549
"2017-10-20",56.1009276759884,28.8508158148505
"2017-10-21",52.0960261729971,28.0707740185126
"2017-10-22",67.7330676100629,38.6963176100629
"2017-10-23",36.763953008414,21.452105096047
"2017-10-24",10.5159031433298,6.97572266506242
"2017-10-25",41.5491833229232,23.0418628981886
"2017-10-26",34.6728348961822,19.144792364367
"2017-10-27",77.3140858052623,39.7797402379755
"2017-10-28",12.663419111621,8.47155384363219
"2017-10-29",8.17728589826143,5.10444301352222
"2017-10-30",10.1182378725891,4.81175920514319
"2017-10-31",11.1318388429752,5.4387987012987
