"timestamp","P1","P2"
"2018-10-01",20.7597470743677,14.7804366427583
"2018-10-02",32.8141456166419,21.3949318969787
"2018-10-03",22.4290642988365,14.9497672994489
"2018-10-04",26.1271852379257,17.1254420315652
"2018-10-05",22.4290488553222,13.6522610337503
"2018-10-06",24.3729279532427,16.0036472968416
"2018-10-07",25.3249002107351,18.0692748233544
"2018-10-08",31.5681083437111,19.8735541718555
"2018-10-09",35.4240717997166,20.7537553141238
"2018-10-10",36.7048915605846,21.7632520037718
"2018-10-11",47.7308201854751,30.2147512947128
"2018-10-12",39.7030443206588,25.9596960523129
"2018-10-13",24.1273598837913,14.8289964895291
"2018-10-14",29.4960932400932,18.7604976689977
"2018-10-15",43.7872714617169,25.4597262180974
"2018-10-16",40.7210762279889,23.437093373494
"2018-10-17",34.973554674221,20.3040804532578
"2018-10-18",55.3092443729904,30.0494855305466
"2018-10-19",52.1433495257923,30.3613856118436
"2018-10-20",44.2254767309875,29.314649262202
"2018-10-21",59.5891838842975,36.6598415977961
"2018-10-22",58.7929587685542,38.5066113249038
"2018-10-23",53.2265504728392,33.483720035188
"2018-10-24",25.3531630535055,15.0510885608856
"2018-10-25",17.7766767744834,12.1435006738544
"2018-10-26",60.6791987740806,32.6096387915937
"2018-10-27",42.3135232243283,24.8452520308269
"2018-10-28",31.189593408945,21.3213535202226
"2018-10-29",35.8407809633028,22.497873853211
"2018-10-30",48.8755486736006,28.3764999415683
"2018-10-31",50.0391850293434,28.2988639131879
