"timestamp","P1","P2"
"2018-01-01",438.977428733513,231.784434831939
"2018-01-02",152.004577797461,72.4758872158252
"2018-01-03",56.5144365904366,27.6254677754678
"2018-01-04",50.22653356233,23.9131716044082
"2018-01-05",246.540528634361,122.284895741557
"2018-01-06",310.182839242489,157.544997864161
"2018-01-07",331.500693502825,176.017264124294
"2018-01-08",421.387205986164,233.087334462798
"2018-01-09",234.409144370123,116.759126254181
"2018-01-10",29.2226201527175,15.2291540649798
"2018-01-11",57.2568254195955,28.7326610242433
"2018-01-12",30.2919868777635,15.9975595492797
"2018-01-13",11.66006378455,7.1080552799433
"2018-01-14",14.3359903518729,8.76912173666288
"2018-01-15",31.4275572407759,16.7495668659764
"2018-01-16",102.23850698324,48.3790796089385
"2018-01-17",16.7185722130697,9.28216090060406
"2018-01-18",15.8051934462343,7.40469640644362
"2018-01-19",129.431534530387,58.2181533149171
"2018-01-20",85.0991536136301,37.4232357790602
"2018-01-21",43.8746395027624,22.4275897790055
"2018-01-22",26.9217063154914,14.0818351741716
"2018-01-23",78.5190262489416,36.5924484899802
"2018-01-24",73.8467254901961,33.6985168067227
"2018-01-25",211.980144404332,94.4378172729797
"2018-01-26",352.44879683597,165.596934499029
"2018-01-27",408.802340831629,200.032590320382
"2018-01-28",284.730751848809,139.047595179403
"2018-01-29",65.7331066460587,32.8951159196291
"2018-01-30",88.2991744866041,40.4290956072351
"2018-01-31",145.849206402696,70.9734355518113
